uid,name,risk_threshold,repair_time,use_duration,initial_duration,next_duration,repair_skill,json_law,machine_id,phm_module_id
dev:03194e1fd7c24a34ab4baa4f2a4456c7,Dv15,0.01,1.0,411,316,416,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0f1c0292161544ac94df752471126d89,phm:6ffd10bab4e14d4ba0d8251dd180c4d3
dev:031f2af61dc648c29e76ef2c7287ea0c,Dv6,0.01,1.0,5836,5636,5856,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:56cb8fce27fd4cb1bf17a43621a6dee4,phm:e827734863c149fb8997dc0fbd6e2c02
dev:031f5db45a9f4ea2a6e5ae8063897e1e,Dv6,0.01,1.0,2256,2076,2276,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0318c7777f8c43ef8430a64808148864,phm:f47a62eac9b74a6d975324e00db5a344
dev:03225345af684ddab3bce2c9c5480bab,Dv11,0.01,1.0,706,616,716,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:97fcf372282a48c78b18251df43eadc1,phm:5b8ee1aaee104c8ca1806fe942c90780
dev:0323ed3e02674d6c8204b7a3a1b31622,Dv9,0.01,1.0,7027,6932,7037,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fe81a3bb7aa14569bd43fefbaede3315,phm:faea863a401f45cd82bae87cf9f0ce15
dev:03266c06856e4ee5a18ef5fd1e45c743,Dv3,0.01,1.0,5663,5568,5673,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a9e912a7c5014184904a915c8ac24e9b,phm:60ca9a700a5c46feaa5ef07bed36bc08
dev:032afca29b7f4c92bdfebbbf9de141be,Dv14,0.01,1.0,4595,4500,4605,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9c283a522c174cb2acb3ad7bf5a70324,phm:bea14dc5ffd1435fadc45e249caf01a9
dev:032dc6277358425884c8429fe3f7c8dc,Dv14,0.01,1.0,1607,1512,1617,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:35f8cf66317c482bbe16f3886104da6b,phm:a15a9db214514301bf56e6358bce860b
dev:032e9687f08e4103b799bc4f69c8ca21,Dv1,0.01,1.0,3929,3864,3949,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6107b62733c34dcd8574bdb9300b66ab,phm:fdc998887ac14c9290c360078d509e6d
dev:0331484db4c141ad8b0609e31d42f53a,Dv6,0.01,1.0,530,340,540,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cd5c386d2d6b47d98de1c3dcf78b3b56,phm:904be6d753714cfca9967a44e31c7212
dev:0345c63816074406833f3006398021a7,Dv15,0.01,1.0,4038,3968,4058,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fb4246d788dd409193c9d09637c3f684,phm:24a3fd2cc12a4e7c91badb4fe99f9337
dev:034737b77a4641db85d2200bac7622ab,Dv8,0.01,1.0,2967,2872,2977,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:96970e0f0c3d441bb3ac112b475f20b5,phm:353ae7b862334a8b80358c60543e77bf
dev:034ca8460983408ea668182d38ccd052,Dv11,0.01,1.0,4904,4804,4914,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:94a7cab557b144ccbfa65ccda567b213,phm:b01df67a6eed4e6fb303944697ad680f
dev:03582fff1966433997415aafd9a6e296,Dv9,0.01,1.0,4595,4500,4610,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a8e95a6d115c46358912c5416a8b94b9,phm:4115f275454849b987dd7353ce69f40f
dev:035d2a8761bc410180b5d1a8697874ff,Dv13,0.01,1.0,4560,4460,4570,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:182970272c0644c7a1de44e85fcb23d2,phm:ea0131731eeb4c2797ca9bfbc5fa44b2
dev:035d8fb5c2a94d4ca72e4783a78fc6db,Dv4,0.01,1.0,5198,5108,5208,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:738a5f2573c84a78a7996fc1828d3369,phm:5e51ac7bc19d459db0c6facc9bd8ec5c
dev:0371458b6ddd4ec1be4d0a78f04f6800,Dv4,0.01,1.0,3066,2976,3076,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e62f96e609d04c97b10312c7827deb2d,phm:5595fffb3dba4c419b3dcdf406058eae
dev:037c750a53604e26ab1bb5e5f64e194e,Dv2,0.01,1.0,2146,2056,2156,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:25c354f02a074b589dd1cecf82fac21b,phm:5c886be58537476fb36cb109356d0839
dev:03862b68e12f4c0b9b844348ca61fef4,Dv15,0.01,1.0,5224,5124,5234,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4102404f40d34e8f89816f5f4ce2f956,phm:8684069791d44dcb8d995be246849280
dev:0388abf4b1924ed9a0c6934a06abd9aa,Dv11,0.01,1.0,2959,2864,2969,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c756f236765041caa83c0f293b82cae7,phm:9531930bcf594469afbf499a8f905a51
dev:038cc6589edf48e6a7b9748c540d4218,Dv8,0.01,1.0,3155,3060,3165,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7cf0edc2854c4954956bbf12e85d65d0,phm:35baeadbf01f47438b5c47dce5b26558
dev:03940a3c430d4e21901706be10533659,Dv2,0.01,1.0,2447,2352,2457,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0d44b687cf4b4bf2a5d22a813c198554,phm:6272f10e04c94126b0b14f5b3f0a6651
dev:0398b1a243c040328d29c470409de00b,Dv15,0.01,1.0,423,328,428,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:890036758e234229b3e749dfb426e8e0,phm:90968b11a1ce43308799d07144e54e5a
dev:03aabde2bda1483b8931ccf3fe5c0318,Dv2,0.01,1.0,2407,2312,2417,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:55cd2c0c61a34e1091a90cfe1a044869,phm:c12ca6fe7b284267a76ad3b40282f385
dev:03b2d98d6620404f8d62d8ccb43e9724,Dv6,0.01,1.0,218,48,228,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:238d3edc2796480cada76f69fa168e08,phm:ce6c11f835a345d09bb1c5d83e8248d0
dev:03b941e374ec47699e76478cfa9c3051,Dv4,0.01,1.0,400,300,405,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1b5ba73f33b1481983108aee5afee966,phm:02165bb3a3694f16a70b8e1326a3aad5
dev:03bc3a4d5060437abf731023157d8f7e,Dv2,0.01,1.0,704,604,714,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:adfa12e7adae4ef38227c2b0b8fac92c,phm:84f2f0d148194b189ca39ebedfd32864
dev:03bdfd7eeaf14603a06f879967b9a5e0,Dv14,0.01,1.0,6544,6444,6554,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ef7eaec4f9bc4a909bda17ff71bf7b65,phm:300610028a194b84bd77c01b8f0f9bcc
dev:03cf497fc0144e01a1203a60a54a1254,Dv11,0.01,1.0,6472,6372,6482,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b4e2fe0f6a3544ba8acb45eb779648f0,phm:d33c3c4e7a60467c86cfcce0bf992de7
dev:03cfd8997d384fd7a99e89c52d3362c6,Dv9,0.01,1.0,90,0,95,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5620d8a03ad34b439635088f26cc8e2e,phm:6bc52ba44ad54aab93a1f29919321a46
dev:03d76e3caab444d0ab54c62551d0e063,Dv8,0.01,1.0,5736,5636,5746,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:56cb8fce27fd4cb1bf17a43621a6dee4,phm:e827734863c149fb8997dc0fbd6e2c02
dev:03e363296b3a4be3ac7c0de1d0a3efc2,Dv14,0.01,1.0,4149,4084,4184,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:266ba62467cc4f7aa4d345d217638f99,phm:74f82dc2ce0a4484ad975a1c363734e9
dev:03ed435d8fcd4a26b6935d37c4763d6b,Dv8,0.01,1.0,4771,4676,4781,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b98eb5a03a8f49ef8ea48b0ff5528a58,phm:667e9e3071b146b588e496ffc1fc68b7
dev:03f6ce64d523472ca02937e25cd7f8d5,Dv7,0.01,1.0,403,308,408,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f6ffe5ba865e4f9fba53e542d4fd4b55,phm:7a45e7fb5e4a4fc19970fec9bc01c927
dev:03f8af7edaa64d089dc1738ac15606ec,Dv3,0.01,1.0,3698,3608,3708,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b1e234648b7c4073b41d1aee883bae46,phm:ab4c1d678dc14930ac34b1d3175049f6
dev:03f90cba70e541189bd68b6b393d940f,Dv3,0.01,1.0,2514,2424,2524,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:15a250c96a8e481dac58bb739cf69159,phm:412b1c09b3604d96ac101e87bb61528d
dev:04006436873b43aaafb06f2d61517b07,Dv2,0.01,1.0,5088,4988,5098,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ac645669228b465caf0f199259f1bd84,phm:013c165a47014337a9159a71b07ca085
dev:040968d29faa47408f5ff1482e39fc73,Dv8,0.01,1.0,7360,7260,7370,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:619187277e2d4be385d47122f98bde42,phm:86676fc1f5d648e182f0758590c89152
dev:040f1f3ce9554a87bef016a20f7ecd46,Dv3,0.01,1.0,2526,2436,2541,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a2754c8683ff4b7aaae60218e034e619,phm:09c5fb57ee61433890798408b9211ec8
dev:040fc410a6074ad7bfa56a53594f980c,Dv3,0.01,1.0,3294,3204,3304,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:21201fdd13d44806b743678348be54fb,phm:7ea0739804364af49435d8070ed5f0f9
dev:042b7b059a454e4891820fb43a74ccd4,Dv9,0.01,1.0,6723,6628,6733,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ae13affd2076419b8f927ba8a1be7109,phm:25a56faefb474f0dbfb5614856653a5a
dev:043a57c7d1ea4130b696846a624c41b2,Dv10,0.01,1.0,0,5696,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:271938682ec94b9f86c4830b4d0e525b,phm:56f1b5f3e06c4ad58c47f61f6ea0fcdc
dev:043f9fdfb81545dcb52d4237d4306d64,Dv12,0.01,1.0,1798,1708,1808,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dcf26ea78d68446fa12deae740ac4435,phm:3cc19442d7e64033921199b67a63bbc7
dev:0444ecca532d4d3c866ab00f6bb136ad,Dv3,0.01,1.0,4674,4584,4684,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c11541c530144a4c845b6e60b5d840ca,phm:a3dd63665a394656a84b723f7d8a2169
dev:0446597157b240b68210847176364845,Dv10,0.01,1.0,0,4228,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:e4f9e9bdf2b64c4497ce91f82a2c72e3,phm:2db53919b6d54cf4bff66e16169d32df
dev:044837dea08049668a1f40e70e5b3bcb,Dv9,0.01,1.0,4767,4672,4782,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:36894ccf94584079b77321b457e30a8f,phm:54bd93ca96d141eaa0bbd2eea3fc8364
dev:044a513ee8664b1fb87e780938aeb3a8,Dv15,0.01,1.0,3459,3364,3469,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:54ea533e2af942f3932abb2b1e248163,phm:2b1edc84907946b2b333564efb63e62f
dev:044cb8292bc24c5db802a61fc013d226,Dv14,0.01,1.0,3415,3320,3430,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3e40564040094a93afa88659337aa738,phm:e0bfd4c487cf4c7f99280458a99199bf
dev:044d89fc7a874f7abaf5998e32f94c78,Dv3,0.01,1.0,9152,9052,9162,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e52151b173104c37ada2be05f07cd3cb,phm:62ef05153568404a9312223e31b81804
dev:04528ac29a504c0e9c1602ae3b403702,Dv5,0.01,1.0,711,616,721,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:29cc000fc0514d6692d4328083d05f34,phm:73aef4d9772d4b6b810e89156a5f7fe7
dev:045426f8568e43968b04be5959f0d2f6,Dv1,0.01,1.0,1607,1512,1622,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7560909fec3644d89a8cf92c1de788bb,phm:3f9dd41ef78740d09fc7844a61ce463b
dev:0456d1f9ba52430495ca619a80c08fed,Dv9,0.01,1.0,1368,1268,1378,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9639b461876f4e57b2a31057fc178084,phm:55e1ad5822ad48d39c8f27fcf45ce24c
dev:0459b205b280425eae7a5793dc235b3a,Dv15,0.01,1.0,4946,4856,4956,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a9f33db8097a4ed9b9b838ec52e56cdf,phm:c69c4c0d1e9f48de9723880443cd9747
dev:045c2e990fc646ada6951bd58d471c13,Dv12,0.01,1.0,415,320,420,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:27a14bd6ec554977849983f651ef8e34,phm:a865ea97e14e4e66933c19d21bf61eaa
dev:046070d2fc51498c9fa283fdeb0b665e,Dv4,0.01,1.0,1214,1124,1224,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8951e8cc39d241bd9abd8a75e9fbc3ac,phm:57f874abfca8472eb03375d132128f37
dev:04662e6e252c4b8fa82dd9ad3cbf0c20,Dv3,0.01,1.0,415,320,420,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:107b6540271545c8bfeab2da0049ea8f,phm:0be643fd38024a399d7dc3e62c2c3c8c
dev:047381df088640098f3c914919b3c38c,Dv4,0.01,1.0,4102,4032,4122,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:09a88246b4704601b6e6368d800a0f81,phm:fe792036343b4d4d8a65f206df371d55
dev:047943c038b1495eba61806e2c0c5537,Dv5,0.01,1.0,6591,6496,6606,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cba70c5fe2a24f5a93132d39404c6ccd,phm:6efa0b9bcc864b228ad695a949565cde
dev:0480b1464b51457888e13901f72d0bd7,Dv10,0.01,1.0,0,900,95,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:e901643c3fd949e2b460049c6afb96d2,phm:fa39271724ee4027a8f818574997b508
dev:04815b4b0c5b40618989b1cdc0dccfec,Dv15,0.01,1.0,5748,5648,5758,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ede90a3692f24743bb007dd6337d099b,phm:a17cf6a250374ee7b5cb3f02f483625a
dev:0481ac02aa8747b7a657be08cd2c20b8,Dv14,0.01,1.0,1646,1556,1661,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9efa6e58a79745d7bb4cee4c89613cc8,phm:82d99f6f82a54bcabc0331439592b06b
dev:0483521e4f184de7a76db138f7c4f01a,Dv14,0.01,1.0,4908,4808,4918,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f9671cf3beea4a7896e10f0b1f06c7a8,phm:3745cf9561c4478f917b2afb85465166
dev:0483f76797f24d8d97d6f48735d6074a,Dv9,0.01,1.0,2430,2340,2440,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a3ec53fbcdc94f379d42a5b1b90b60e5,phm:3407780249b64f138ba9dca489d7f5b7
dev:0488fa1ddae44c709636c2e95ce8b3f9,Dv3,0.01,1.0,1863,1768,1873,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:503591ebfb9842d1b03e453537f1a963,phm:ec57de3243184e93a4513d1f2b570485
dev:0492795d834a4755b8d42d53fccef912,Dv6,0.01,1.0,482,292,492,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7bdb2c359d1141ed91040ff3a46155c1,phm:62cbfa3e987c401f94fd49ca8cc6c4ba
dev:04950f904ad74dd5982e5d2ffbea2d18,Dv1,0.01,1.0,5416,5316,5426,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1320d8ca703f4371a507d5f706bd5b0c,phm:799d517f529e49998620bdfdb8eeb658
dev:04b798ee5d8a499c8216ef5d4c358e5e,Dv11,0.01,1.0,4908,4808,4918,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f9671cf3beea4a7896e10f0b1f06c7a8,phm:3745cf9561c4478f917b2afb85465166
dev:04be22bba56442b1b561ea323b54cf37,Dv7,0.01,1.0,4764,4664,4774,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1e5dc3ebc4024069944945556a8163cf,phm:ed4cf97005cd43f79cee109a42635188
dev:04cb388f180a4b6eb5a5913871e14740,Dv8,0.01,1.0,423,328,428,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:890036758e234229b3e749dfb426e8e0,phm:90968b11a1ce43308799d07144e54e5a
dev:04d828bfdb0946eaaae5f2da3123a434,Dv11,0.01,1.0,1368,1268,1378,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9639b461876f4e57b2a31057fc178084,phm:55e1ad5822ad48d39c8f27fcf45ce24c
dev:04e71f6f68bb4b23b0ec5b8bc4b0ec74,Dv8,0.01,1.0,6280,6180,6290,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2fe018cc794f4cc4b6d22d41da0d9b01,phm:7a7dede55e5d430782b7f4e0c9c08fe8
dev:04ecbd56c4774f31b3f40ccf34980cfe,Dv10,0.01,1.0,0,1740,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:2c842352090e451faf767b321072f72c,phm:beb14a3e9ffd4aed8b3db8c82f16930d
dev:04edde132c4e48d4821ffc58816db295,Dv3,0.01,1.0,508,408,513,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9bb91f63d1a945b690fdf1bff4933d11,phm:d2c71c097f72430f891aa641ea6df8db
dev:04fa51d97c2f4d3baa3b83d42c51a0aa,Dv1,0.01,1.0,2728,2628,2738,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a02024ed670f42ec914663a54ba4cb75,phm:b8b471c24510491e92a17aca7e7f5fe5
dev:04fb63d5ce544593887047b471d208b5,Dv6,0.01,1.0,5068,4888,5088,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0519a9972a7a4d179815c5dcb92a6d19,phm:b690afb866f049d4b66c4a0b83994d6d
dev:050872dc9fb843b8928b0e15588cc7c4,Dv15,0.01,1.0,5539,5444,5549,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e54209ba0f6a4a30ad9e4f456a07dc2f,phm:524153f039694c58888f6b08c8dce6d2
dev:050cd53fee5c4e97b4fd81f904eef8bf,Dv6,0.01,1.0,4214,4084,4284,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:266ba62467cc4f7aa4d345d217638f99,phm:74f82dc2ce0a4484ad975a1c363734e9
dev:051028b2bfd040d995d3c99fa50c76a3,Dv2,0.01,1.0,1658,1568,1668,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dc0fac7127d8483684a7cc08492e12f2,phm:bb6d0f376970438892dcb1a0ec6df492
dev:051032a6b3fa4ae0b025fd28061de7d9,Dv3,0.01,1.0,95,0,100,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:86714cc29f0f4fd6abd4cba648bb9d29,phm:b76abfb195c14079a49417cc48cc9c7c
dev:05177d87e3c748c7b0fad8566b3975ab,Dv12,0.01,1.0,5444,5344,5454,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:81586ee27eca4d7c9443e8ab466ae264,phm:5b24a80750a441a5a6a0eac82edf3c1f
dev:05193e6cbec74b619d060e89b7ed8055,Dv12,0.01,1.0,1574,1484,1584,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f114f6026fd64d35a497ca7bdf3fbb7c,phm:d23ddf7146a641c6923f9be1ff743005
dev:0519912fa6f44ab0983b6e141af47af0,Dv12,0.01,1.0,3547,3452,3557,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9acf222fdd10419cb0c92207ec32665c,phm:6456bd7c998d4685bb5f836a276c1b68
dev:052805940ce9415583a8e84cd0e5a32a,Dv14,0.01,1.0,6115,6020,6125,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:09ee2fa6b163492094a86372f16b7b16,phm:9b958afdceaa46e6a3b927b79ed29863
dev:052b395e1ad14754938186eedfdee4a3,Dv9,0.01,1.0,5069,4964,5074,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7578b42d0ab84214a7327bac4adcf775,phm:f7a6ccaf07734af994b21bc024dfc0f7
dev:052ef5a788ea48a48f4ff56165786fab,Dv9,0.01,1.0,4459,4364,4469,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:aa3b2111df9044778c5f007e84aad390,phm:5a660f8a1e81477db4a7ccf6c271b926
dev:0535f81dd4ce42eeb10352b0dbd6f925,Dv12,0.01,1.0,3491,3396,3501,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:32f201394f8d40c1ba67673b83b66c4a,phm:84ba07dda333483aaad4f1418e751635
dev:053aa60e860d4be18fb78d6864ab36e6,Dv8,0.01,1.0,1555,1460,1565,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:194d1d4a39a04c4b814330b22727aa03,phm:b01f5ae8f5d549419742d33ee0a41ac9
dev:053d3d4a29a84ffdbaa19ce288f22ad9,Dv5,0.01,1.0,4284,4184,4294,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a1b30ef6c3f64878a57db798692ae778,phm:1ad4031716424d9da0f8d7152e73bd03
dev:054317cf28914c0480e387f5964e155c,Dv8,0.01,1.0,133,48,138,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:238d3edc2796480cada76f69fa168e08,phm:ce6c11f835a345d09bb1c5d83e8248d0
dev:054bafc0922e4474b18ad8e13020dbdc,Dv7,0.01,1.0,2671,2576,2681,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d21f7622b8404cdc8f9526e0c83915a8,phm:8efd973133a04254859aebea9cf8cfd2
dev:054fb2c109dc4f828d4c13bc7a2b1d01,Dv8,0.01,1.0,4759,4664,4769,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:bde4515df0ba43c8afa20552ee2525db,phm:f12dfc770fdc43a78c5253b613c5ccb0
dev:0551ca44f1584029805be831ca43e0fb,Dv9,0.01,1.0,3778,3688,3788,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f079a7b36c9349aabe71d88574035d94,phm:2de4a5847bba438db1fd8bad0f6bc229
dev:055292d7b70c4af4b853b03c0839fa05,Dv1,0.01,1.0,4560,4460,4570,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:182970272c0644c7a1de44e85fcb23d2,phm:ea0131731eeb4c2797ca9bfbc5fa44b2
dev:055bb3d4ba6f422882a8b54ce9b991f3,Dv4,0.01,1.0,4771,4676,4781,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b98eb5a03a8f49ef8ea48b0ff5528a58,phm:667e9e3071b146b588e496ffc1fc68b7
dev:05696b976abe4948a9ce2a059fc79197,Dv4,0.01,1.0,1694,1604,1709,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ef7d913740b14b02818fa3f5e3f79d67,phm:445a0ed3dd82480c97c5572f60b42295
dev:056d83053edc46c1a568d481497bd7b5,Dv2,0.01,1.0,692,592,702,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9c67708c880a439faeb165c6deb8fdeb,phm:1bd35029a45c468c9ca3e0e0aae1e234
dev:05784eae2a7a4568ade5715098280654,Dv2,0.01,1.0,4894,4804,4904,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:45adc9cc5a1e4e08bb49a7469051e4df,phm:72d4edca6be74054b9a9da4dd6444b2d
dev:057d1bd54a0d48a6a0c312d856482c42,Dv7,0.01,1.0,4204,4104,4214,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:85e06fb6111f451b82d12b859ae7fa1d,phm:a4b86c0f869744028d79c40257a94a96
dev:0584b638d50942119a4b0c6f475da914,Dv15,0.01,1.0,4146,4076,4166,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7d3a7e1ffa814837a6b4ea4b4514cc51,phm:82407b9e4ace475daabc111bccecbd3d
dev:058ae249bbb647f6a6398d5a31a7f15d,Dv12,0.01,1.0,395,300,405,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:84502c1de1ff4f179c9bcc6f30408f5b,phm:a0dea038f2d34cdf8e09d7f59a4c9b11
dev:058bd2877c0b4c99b157e8e8e9a23923,Dv12,0.01,1.0,4759,4664,4769,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:bde4515df0ba43c8afa20552ee2525db,phm:f12dfc770fdc43a78c5253b613c5ccb0
dev:059bd5ca5b98457f932ba7ee2efb3c6e,Dv8,0.01,1.0,6024,5924,6034,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3191e85fcd6d4e2c810efcd3f998b494,phm:ef556ef85095412797214e4de0ce60f1
